act,scene,anchor_a,anchor_b,gap,boundaries_between,excess,closes,boundary_position,boundary_n,leads_into
2,6,60,70,10,14,4,no,4,,"That will I, Pompey."
2,6,60,70,10,14,4,no,5,,"No, Antony, take the lot: but, first"
2,6,60,70,10,14,4,no,6,,"Or last,"
2,6,60,70,10,14,4,no,7,,Shall have the fame. I have
2,6,60,70,10,14,4,no,8,,Grew fat with feasting there.
2,6,60,70,10,14,4,no,9,,You have heard much.
2,6,60,70,10,14,4,no,10,,"I have fair meanings, sir."
2,6,60,70,10,14,4,no,11,,And fair words to them.
2,6,60,70,10,14,4,no,12,,Then so much have I heard:
2,6,60,70,10,14,4,no,13,,"And I have heard, Apollodorus carried-"
2,6,60,70,10,14,4,no,14,70,No more of that: he did so.
2,6,70,80,10,13,3,no,1,,"What, I pray you ?"
2,6,70,80,10,13,3,no,2,,A certain queen to Cæsar in a mattress.
2,6,70,80,10,13,3,no,3,,"I know thee now: how farest thou, soldier ?"
2,6,70,80,10,13,3,no,4,,Well;
2,6,70,80,10,13,3,no,5,,"And well am like to do; for, I perceive,"
2,6,70,80,10,13,3,no,6,,Four feasts are toward.
2,6,70,80,10,13,3,no,7,,Let me shake thy hand;
2,6,70,80,10,13,3,no,8,,"I never hated thee: I have seen thee fight,"
2,6,70,80,10,13,3,no,9,,When I have envied thy behavior.
2,6,70,80,10,13,3,no,10,,"Sir,"
2,6,70,80,10,13,3,no,11,,"I never loved you much; but I ha' praised ye,"
2,6,70,80,10,13,3,no,12,,When you have well deserved ten times as much
2,6,70,80,10,13,3,no,13,80,As I have said you did.
2,6,80,90,10,11,1,no,1,,"Enjoy thy plainness,"
2,6,80,90,10,11,1,no,2,,It nothing ill becomes thee.
2,6,80,90,10,11,1,no,3,,Aboard my galley I invite you all:
2,6,80,90,10,11,1,no,4,,"Will you lead, lords ?"
2,6,80,90,10,11,1,no,5,,"Show us the way, sir."
2,6,80,90,10,11,1,no,6,,Come.
2,6,80,90,10,11,1,no,7,,"Thy father, Pompey, would"
2,6,80,90,10,11,1,no,8,,ne'er have made this
2,6,80,90,10,11,1,no,9,,"At sea, I think."
2,6,80,90,10,11,1,no,10,,"We have, sir."
2,6,80,90,10,11,1,no,11,90,You have done well by water.
2,6,90,101,11,11,0,yes,,,
2,6,101,110,9,9,0,yes,,,
2,6,110,120,10,11,1,no,1,,away his fortune.
2,6,110,120,10,11,1,no,2,,"If he do, sure, he cannot weep't back again."
2,6,110,120,10,11,1,no,3,,"You've said, sir. We looked not for"
2,6,110,120,10,11,1,no,4,,Mark Antony
2,6,110,120,10,11,1,no,5,,to Cleopatra?
2,6,110,120,10,11,1,no,6,,Cæsar's sister is called Octavia.
2,6,110,120,10,11,1,no,7,,"True, sir; she was the wife of Caius"
2,6,110,120,10,11,1,no,8,,Marcellus.
2,6,110,120,10,11,1,no,9,,But she is now the wife of Marcus
2,6,110,120,10,11,1,no,10,,Antonius.
2,6,110,120,10,11,1,no,11,120,"Pray ye, sir?"
2,6,120,131,11,12,1,no,1,,'Tis true.
2,6,120,131,11,12,1,no,2,,Then is Cæsar and he for ever knit
2,6,120,131,11,12,1,no,3,,together.
2,6,120,131,11,12,1,no,4,,If I were bound to divine of this
2,6,120,131,11,12,1,no,5,,"unity, I would"
2,6,120,131,11,12,1,no,6,,I think the policy of that purpose
2,6,120,131,11,12,1,no,7,,made more
2,6,120,131,11,12,1,no,8,,the parties.
2,6,120,131,11,12,1,no,9,,"I think so too. But you shall find, the"
2,6,120,131,11,12,1,no,10,,band
2,6,120,131,11,12,1,no,11,,will be the
2,6,120,131,11,12,1,no,12,131,"amity: Octavia is of a holy, cold,"
2,6,131,140,9,9,0,yes,,,
2,7,11,20,9,8,-1,no,1,,between him and his
2,7,11,20,9,8,-1,no,2,,"Why, this is to have a name in"
2,7,11,20,9,8,-1,no,3,,great men's fellowship:
2,7,11,20,9,8,-1,no,4,,reed that will do me no
2,7,11,20,9,8,-1,no,5,,I could not heave.
2,7,11,20,9,8,-1,no,6,,"To be called into a huge sphere,"
2,7,11,20,9,8,-1,no,7,,and not to be seen
2,7,11,20,9,8,-1,no,8,20,"where eyes should be, which"
2,7,20,31,11,11,0,yes,,,
2,7,31,41,10,10,0,yes,,,
2,7,41,51,10,12,2,no,1,,"contradiction, I"
2,7,41,51,10,12,2,no,2,,"Pompey, a word."
2,7,41,51,10,12,2,no,3,,Say in mine ear: what is't ?
2,7,41,51,10,12,2,no,4,,"Forsake thy seat, I do beseech thee, captain,"
2,7,41,51,10,12,2,no,5,,And hear me speak a word.
2,7,41,51,10,12,2,no,6,,Forbear me till anon.
2,7,41,51,10,12,2,no,7,,This wine for Lepidus!
2,7,41,51,10,12,2,no,8,,What manner o' thing is your crocodile ?
2,7,41,51,10,12,2,no,9,,"It is shaped, sir, like itself; and it is"
2,7,41,51,10,12,2,no,10,,as broad as it
2,7,41,51,10,12,2,no,11,,"as it is, and moves with its"
2,7,41,51,10,12,2,no,12,51,lives by that which nourisheth it; and
2,7,51,61,10,10,0,yes,,,
2,7,61,71,10,14,4,no,1,,"If for the sake of merit thou wilt hear me,"
2,7,61,71,10,14,4,no,2,,Rise from thy stool.
2,7,61,71,10,14,4,no,3,,I think thou'rt mad. The matter ?
2,7,61,71,10,14,4,no,4,,I have ever held my cap off to thy fortunes.
2,7,61,71,10,14,4,no,5,,Thou hast served me with much faith. What's
2,7,61,71,10,14,4,no,6,,"Be jolly, lords."
2,7,61,71,10,14,4,no,7,,"These quick-sands, Lepidus,"
2,7,61,71,10,14,4,no,8,,"Keep off them, for you sink."
2,7,61,71,10,14,4,no,9,,Wilt thou be lord of all the world ?
2,7,61,71,10,14,4,no,10,,What say'st thou ?
2,7,61,71,10,14,4,no,11,,Wilt thou be lord of the whole world ?
2,7,61,71,10,14,4,no,12,,How should that be ?
2,7,61,71,10,14,4,no,13,,"But entertain it,"
2,7,61,71,10,14,4,no,14,71,"And, though thou think me"
2,7,71,81,10,13,3,no,1,,Will give thee all the world.
2,7,71,81,10,13,3,no,2,,Hast thou drunk well?
2,7,71,81,10,13,3,no,3,,"Now, Pompey, I have kept me from the cup."
2,7,71,81,10,13,3,no,4,,"Thou art, if thou darest be, the earthly Jove:"
2,7,71,81,10,13,3,no,5,,"Whate'er the ocean pales, or sky inclips,"
2,7,71,81,10,13,3,no,6,,"Is thine, if thou wilt ha't."
2,7,71,81,10,13,3,no,7,,Show me which way.
2,7,71,81,10,13,3,no,8,,"These three world-sharers, these competitors,"
2,7,71,81,10,13,3,no,9,,Are in thy vessel: let me cut the cable;
2,7,71,81,10,13,3,no,10,,"And, when we are put off, fall to their throats:"
2,7,71,81,10,13,3,no,11,,All there is thine.
2,7,71,81,10,13,3,no,12,,"Ah, this thou shouldst have done,"
2,7,71,81,10,13,3,no,13,81,And not have spoke on't! In me 'tis villany;
2,7,81,90,9,10,1,no,1,,"In thee't had been good service. Thou must know,"
2,7,81,90,9,10,1,no,2,,'Tis not my profit that does lead mine honor;
2,7,81,90,9,10,1,no,3,,"Mine honor, it. Repent that e'er thy tongue"
2,7,81,90,9,10,1,no,4,,"Hath so betray'd thine act: being done unknown,"
2,7,81,90,9,10,1,no,5,,I should have found it afterwards well done;
2,7,81,90,9,10,1,no,6,,"But must condemn it now. Desist, and drink."
2,7,81,90,9,10,1,no,7,,"For this,"
2,7,81,90,9,10,1,no,8,,I'll never follow thy pall'd fortunes more.
2,7,81,90,9,10,1,no,9,,"Who seeks, and will not take when once 'tis offer'd,"
2,7,81,90,9,10,1,no,10,90,Shall never find it more.
2,7,90,100,10,11,1,no,1,,This health to Lepidus!
2,7,90,100,10,11,1,no,2,,Bear him ashore.
2,7,90,100,10,11,1,no,3,,"Here's to thee, Menas!"
2,7,90,100,10,11,1,no,4,,"Enobarbus, welcome!"
2,7,90,100,10,11,1,no,5,,Fill till the cup be hid.
2,7,90,100,10,11,1,no,6,,"There's a strong fellow, Menas."
2,7,90,100,10,11,1,no,7,,Why ?
2,7,90,100,10,11,1,no,8,,"A' bears the third part of the world,"
2,7,90,100,10,11,1,no,9,,man; see'st
2,7,90,100,10,11,1,no,10,,"The third part, then, is drunk: would it were"
2,7,90,100,10,11,1,no,11,100,That it might go on wheels!
2,7,100,111,11,15,4,no,1,,Drink thou; increase the reels.
2,7,100,111,11,15,4,no,2,,Come.
2,7,100,111,11,15,4,no,3,,This is not yet an Alexandrian feast.
2,7,100,111,11,15,4,no,4,,"It ripens towards it. Strike the vessels, ho ?"
2,7,100,111,11,15,4,no,5,,Here is to Cæsar!
2,7,100,111,11,15,4,no,6,,I could well forbear 't.
2,7,100,111,11,15,4,no,7,,"It's monstrous labor,"
2,7,100,111,11,15,4,no,8,,And it grows fouler.
2,7,100,111,11,15,4,no,9,,Be a child o' the time.
2,7,100,111,11,15,4,no,10,,"Possess it, I'll make answer:"
2,7,100,111,11,15,4,no,11,,But I had rather
2,7,100,111,11,15,4,no,12,,Than drink so much in one.
2,7,100,111,11,15,4,no,13,,"Ha, my brave emperor!"
2,7,100,111,11,15,4,no,14,,Shall we dance now
2,7,100,111,11,15,4,no,15,111,And celebrate our drink ?
2,7,111,120,9,10,1,no,1,,"Let's ha't, good soldier."
2,7,111,120,9,10,1,no,2,,"Come, let's all take hands,"
2,7,111,120,9,10,1,no,3,,Till that the conquering wine hath steep'd our sense
2,7,111,120,9,10,1,no,4,,In soft and delicate Lethe.
2,7,111,120,9,10,1,no,5,,All take hands.
2,7,111,120,9,10,1,no,6,,Make battery to our ears with the loud music:
2,7,111,120,9,10,1,no,7,,The while I'll place you: then the boy shall sing;
2,7,111,120,9,10,1,no,8,,The holding every man shall bear as loud
2,7,111,120,9,10,1,no,9,,As his strong sides can volley.
2,7,111,120,9,10,1,no,10,120,THE SONG.
2,7,120,130,10,10,0,yes,,,
2,7,130,141,11,15,4,no,1,,Is weaker than the wine; and mine own tongue
2,7,130,141,11,15,4,no,2,,Splits what it speaks: the wild disguise hath almost
2,7,130,141,11,15,4,no,3,,Antick'd us all. What needs more words ? Good night.
2,7,130,141,11,15,4,no,4,,"Good Antony, your hand."
2,7,130,141,11,15,4,no,5,,I'll try you on the shore.
2,7,130,141,11,15,4,no,6,,"And shall, sir; give's your hand."
2,7,130,141,11,15,4,no,7,,"O Antony,"
2,7,130,141,11,15,4,no,8,,"You have my father's house,--"
2,7,130,141,11,15,4,no,9,,"Come, down into the boat."
2,7,130,141,11,15,4,no,10,,Take heed you fall not.
2,7,130,141,11,15,4,no,11,,"Menas, I'll not on shore."
2,7,130,141,11,15,4,no,12,,"No, to my cabin."
2,7,130,141,11,15,4,no,13,,These drums!
2,7,130,141,11,15,4,no,14,,Let Neptune hear we bid a loud farewell
2,7,130,141,11,15,4,no,15,141,"To these great fellows: sound and be hang'd, sound out!"
3,1,10,19,9,10,1,no,1,,Shall set thee on triumphant chariots and
3,1,10,19,9,10,1,no,2,,Put garlands on thy head.
3,1,10,19,9,10,1,no,3,,"O Silius, Silius,"
3,1,10,19,9,10,1,no,4,,"I have done enough; a lower place, note well,"
3,1,10,19,9,10,1,no,5,,"May make too great an act: for learn this, Silius;"
3,1,10,19,9,10,1,no,6,,"Better to leave undone, than by our deed"
3,1,10,19,9,10,1,no,7,,Acquire too high a fame when him we serve's away.
3,1,10,19,9,10,1,no,8,,Cæsar and Antony have ever won
3,1,10,19,9,10,1,no,9,,"More in their officer than person: Sossius,"
3,1,10,19,9,10,1,no,10,19,"One of my place in Syria, his lieutenant,"
3,1,19,29,10,11,1,no,1,,"For quick accumulation of renown,"
3,1,19,29,10,11,1,no,2,,"Which he achieved by the minute, lost his favor."
3,1,19,29,10,11,1,no,3,,Who does i' the wars more than his captain can
3,1,19,29,10,11,1,no,4,,"Becomes his captain's captain: and ambition,"
3,1,19,29,10,11,1,no,5,,"The soldier's virtue, rather makes choice of loss,"
3,1,19,29,10,11,1,no,6,,Than gain which darkens him.
3,1,19,29,10,11,1,no,7,,"I could do more to do Antonius good,"
3,1,19,29,10,11,1,no,8,,But 'twould offend him; and in his offence
3,1,19,29,10,11,1,no,9,,Should my performance perish.
3,1,19,29,10,11,1,no,10,,"Thou hast, Ventidius, that"
3,1,19,29,10,11,1,no,11,29,"Without the which a soldier, and his sword,"
3,2,11,20,9,10,1,no,1,,Spake you of Cæsar ? How! the nonpareil !
3,2,11,20,9,10,1,no,2,,O Antony ! O thou Arabian bird !
3,2,11,20,9,10,1,no,3,,"Would you praise Cæsar, say 'Cæsar: ' go no further."
3,2,11,20,9,10,1,no,4,,"Indeed, he plied them both with excellent praises."
3,2,11,20,9,10,1,no,5,,But he loves Cæsar best; yet he loves Antony:
3,2,11,20,9,10,1,no,6,,"Ho! hearts, tongues, figures, scribes, bards, poets, cannot"
3,2,11,20,9,10,1,no,7,,"Think, speak, cast, write, sing, number, ho!"
3,2,11,20,9,10,1,no,8,,"His love to Antony. But as for Cæsar,"
3,2,11,20,9,10,1,no,9,,"Kneel down, kneel down, and wonder."
3,2,11,20,9,10,1,no,10,20,Both he loves.
3,2,20,30,10,10,0,yes,,,
3,2,30,40,10,13,3,no,1,,"To keep it builded, be the ram to batter"
3,2,30,40,10,13,3,no,2,,The fortress of it; for better might we
3,2,30,40,10,13,3,no,3,,"Have loved without this mean, if on both parts"
3,2,30,40,10,13,3,no,4,,This be not cherish'd.
3,2,30,40,10,13,3,no,5,,Make me not offended
3,2,30,40,10,13,3,no,6,,In your distrust.
3,2,30,40,10,13,3,no,7,,I have said.
3,2,30,40,10,13,3,no,8,,"You shall not find,"
3,2,30,40,10,13,3,no,9,,"Though you be therein curious, the least cause"
3,2,30,40,10,13,3,no,10,,"For what you seem to fear: so, the gods keep you,"
3,2,30,40,10,13,3,no,11,,And make the hearts of Romans serve your ends !
3,2,30,40,10,13,3,no,12,,We will here part.
3,2,30,40,10,13,3,no,13,40,"Farewell, my dearest sister, fare thee well:"
3,2,40,50,10,12,2,no,1,,"The elements be kind to thee, and make"
3,2,40,50,10,12,2,no,2,,Thy spirits all of comfort! fare thee well.
3,2,40,50,10,12,2,no,3,,My noble brother !
3,2,40,50,10,12,2,no,4,,"The April 's in her eyes: it is love's spring,"
3,2,40,50,10,12,2,no,5,,And these the showers to bring it on. Be cheerful.
3,2,40,50,10,12,2,no,6,,"Sir, look well to my husband's house; and-"
3,2,40,50,10,12,2,no,7,,"What,"
3,2,40,50,10,12,2,no,8,,Octavia ?
3,2,40,50,10,12,2,no,9,,I'll tell you in your ear.
3,2,40,50,10,12,2,no,10,,"Her tongue will not obey her heart, nor can"
3,2,40,50,10,12,2,no,11,,"Her heart inform her tongue,-the swan's down-feather,"
3,2,40,50,10,12,2,no,12,50,"That stands upon the swell at full of tide,"
3,2,50,60,10,15,5,no,1,,And neither way inclines.
3,2,50,60,10,15,5,no,2,,Will Cæsar weep ?
3,2,50,60,10,15,5,no,3,,He has a cloud in 's face.
3,2,50,60,10,15,5,no,4,,"He were the worse for that, were he a horse;"
3,2,50,60,10,15,5,no,5,,So is
3,2,50,60,10,15,5,no,6,,"Why, Enobarbus,"
3,2,50,60,10,15,5,no,7,,"When Antony found Julius Cæsar dead,"
3,2,50,60,10,15,5,no,8,,He cried almost to roaring; and he wept
3,2,50,60,10,15,5,no,9,,When at Philippi he found Brutus slain.
3,2,50,60,10,15,5,no,10,,"That year, indeed, he was troubled with a rheum;"
3,2,50,60,10,15,5,no,11,,"What willingly he did confound he wail'd,"
3,2,50,60,10,15,5,no,12,,"Believe 't, till I wept too."
3,2,50,60,10,15,5,no,13,,"No, sweet Octavia,"
3,2,50,60,10,15,5,no,14,,You shall hear from me still; the time shall not
3,2,50,60,10,15,5,no,15,60,Out-go my thinking on you.
3,3,10,20,10,11,1,no,1,,Where ?
3,3,10,20,10,11,1,no,2,,"Madam, in Rome;"
3,3,10,20,10,11,1,no,3,,"I look'd her in the face, and"
3,3,10,20,10,11,1,no,4,,Between her brother and Mark Antony.
3,3,10,20,10,11,1,no,5,,Is she as tall as me ?
3,3,10,20,10,11,1,no,6,,"She is not, madam."
3,3,10,20,10,11,1,no,7,,Didst hear her speak ?
3,3,10,20,10,11,1,no,8,,"Madam, I heard her speak; she is low-voiced."
3,3,10,20,10,11,1,no,9,,That's not so good: he cannot like her long.
3,3,10,20,10,11,1,no,10,,Like her! O Isis! 'tis impossible.
3,3,10,20,10,11,1,no,11,20,"I think so, Charmian: dull of tongue, and dwarfish!"
3,3,20,30,10,17,7,no,1,,"What majesty is in her gait? Remember,"
3,3,20,30,10,17,7,no,2,,If e'er thou look'dst on majesty.
3,3,20,30,10,17,7,no,3,,She creeps:
3,3,20,30,10,17,7,no,4,,Her motion and her station are as one;
3,3,20,30,10,17,7,no,5,,"She shows a body rather than a life,"
3,3,20,30,10,17,7,no,6,,A statue than a breather.
3,3,20,30,10,17,7,no,7,,Is this certain ?
3,3,20,30,10,17,7,no,8,,Or I have no observance.
3,3,20,30,10,17,7,no,9,,Three in Egypt
3,3,20,30,10,17,7,no,10,,Cannot make better note.
3,3,20,30,10,17,7,no,11,,He's very knowing;
3,3,20,30,10,17,7,no,12,,I do perceive 't:
3,3,20,30,10,17,7,no,13,,The fellow has good judgment.
3,3,20,30,10,17,7,no,14,,Excellent.
3,3,20,30,10,17,7,no,15,,"Guess at her years, I prithee."
3,3,20,30,10,17,7,no,16,,"Madam,"
3,3,20,30,10,17,7,no,17,30,"She was a widow,—"
3,3,30,40,10,11,1,no,1,,"Widow! Charmian, hark."
3,3,30,40,10,11,1,no,2,,And I do think she's thirty.
3,3,30,40,10,11,1,no,3,,Bear'st thou her face in mind ? is't long or round ?
3,3,30,40,10,11,1,no,4,,Round even to faultiness.
3,3,30,40,10,11,1,no,5,,"For the most part, too, they are foolish that are"
3,3,30,40,10,11,1,no,6,,"Her hair, what color ?"
3,3,30,40,10,11,1,no,7,,"Brown, madam: and her forehead"
3,3,30,40,10,11,1,no,8,,As low as she would wish it.
3,3,30,40,10,11,1,no,9,,There's gold for thee.
3,3,30,40,10,11,1,no,10,,Thou must not take my former sharpness ill:
3,3,30,40,10,11,1,no,11,40,I will employ thee back again; I find thee
3,3,40,50,10,12,2,no,1,,Most fit for business: go make thee ready;
3,3,40,50,10,12,2,no,2,,Our letters are prepared.
3,3,40,50,10,12,2,no,3,,A proper man.
3,3,40,50,10,12,2,no,4,,"Indeed, he is so: I repent me much"
3,3,40,50,10,12,2,no,5,,"That so I harried him. Why, methinks, by him,"
3,3,40,50,10,12,2,no,6,,This creature's no such thing.
3,3,40,50,10,12,2,no,7,,"Nothing, madam."
3,3,40,50,10,12,2,no,8,,"The man hath seen some majesty, and should"
3,3,40,50,10,12,2,no,9,,"Hath he seen majesty ? Isis else defend,"
3,3,40,50,10,12,2,no,10,,And
3,3,40,50,10,12,2,no,11,,"I have one thing more to ask him yet, good"
3,3,40,50,10,12,2,no,12,50,But 'tis no matter; thou shalt bring him to me
3,4,10,20,10,11,1,no,1,,"O my good lord,"
3,4,10,20,10,11,1,no,2,,"Believe not all; or, if you must believe,"
3,4,10,20,10,11,1,no,3,,"Stomach not all. A more unhappy lady,"
3,4,10,20,10,11,1,no,4,,"If this division chance, ne'er stood between,"
3,4,10,20,10,11,1,no,5,,Praying for both parts:
3,4,10,20,10,11,1,no,6,,"The good gods will mock me presently,"
3,4,10,20,10,11,1,no,7,,"When I shall pray, 'O, bless my lord and husband !'"
3,4,10,20,10,11,1,no,8,,"Undo that prayer, by crying out as loud,"
3,4,10,20,10,11,1,no,9,,"'O, bless my brother!' Husband win, win brother,"
3,4,10,20,10,11,1,no,10,,"Prays, and destroys the prayer; no midway"
3,4,10,20,10,11,1,no,11,20,'Twixt these extremes at all.
3,4,20,30,10,11,1,no,1,,"Gentle Octavia,"
3,4,20,30,10,11,1,no,2,,"Let your best love draw to that point, which seeks"
3,4,20,30,10,11,1,no,3,,"Best to preserve it: if I lose mine honor,"
3,4,20,30,10,11,1,no,4,,I lose myself: better I were not yours
3,4,20,30,10,11,1,no,5,,"Than yours so branchless. But, as you requested,"
3,4,20,30,10,11,1,no,6,,"Yourself shall go between 's: the mean time, lady,"
3,4,20,30,10,11,1,no,7,,I'll raise the preparation of a war
3,4,20,30,10,11,1,no,8,,Shall stain your brother: make your soonest haste;
3,4,20,30,10,11,1,no,9,,So your desires are yours.
3,4,20,30,10,11,1,no,10,,Thanks to my lord.
3,4,20,30,10,11,1,no,11,30,"The Jove of power make me most weak, most weak,"
3,6,10,30,20,25,5,no,1,,"Of lower Syria, Cyprus, Lydia,"
3,6,10,30,20,25,5,no,2,,Absolute queen.
3,6,10,30,20,25,5,no,3,,This in the public eye ?
3,6,10,30,20,25,5,no,4,,"I' the common show-place, where they exercise."
3,6,10,30,20,25,5,no,5,,His sons he there proclaim'd the kings of kings:
3,6,10,30,20,25,5,no,6,,"Great Media, Parthia, and Armenia,"
3,6,10,30,20,25,5,no,7,,He gave to Alexander; to Ptolemy he assign'd
3,6,10,30,20,25,5,no,8,,"Syria, Cilicia, and Phoenicia: she"
3,6,10,30,20,25,5,no,9,,In the habiliments of the goddess Isis
3,6,10,30,20,25,5,no,10,,"That day appear'd; and oft before gave audience,"
3,6,10,30,20,25,5,no,11,,"As 'tis reported, so."
3,6,10,30,20,25,5,no,12,,Let Rome be thus
3,6,10,30,20,25,5,no,13,,Inform'd.
3,6,10,30,20,25,5,no,14,,"Who, queasy with his insolence"
3,6,10,30,20,25,5,no,15,,"Already,"
3,6,10,30,20,25,5,no,16,,The people know it;
3,6,10,30,20,25,5,no,17,,His accusations.
3,6,10,30,20,25,5,no,18,,Who does he accuse ?
3,6,10,30,20,25,5,no,19,,"Cæsar: and that, having in Sicily"
3,6,10,30,20,25,5,no,20,,"Sextus Pompeius spoil'd, we had not rated him"
3,6,10,30,20,25,5,no,21,,"His part o' the isle: then does he say, he lent me"
3,6,10,30,20,25,5,no,22,,"Some shipping unrestored: lastly, he frets"
3,6,10,30,20,25,5,no,23,,That Lepidus of the triumvirate
3,6,10,30,20,25,5,no,24,,Should be deposed;
3,6,10,30,20,25,5,no,25,30,All his revenue.
3,6,30,40,10,11,1,no,1,,"Sir, this should be answer'd."
3,6,30,40,10,11,1,no,2,,"'Tis done already, and the messenger gone."
3,6,30,40,10,11,1,no,3,,"I have told him, Lepidus was grown too cruel;"
3,6,30,40,10,11,1,no,4,,"That he his high authority abused,"
3,6,30,40,10,11,1,no,5,,"And did deserve his change: for what I have conquer'd,"
3,6,30,40,10,11,1,no,6,,"I grant him part; but then, in his Armenia,"
3,6,30,40,10,11,1,no,7,,"And other of his conquer'd kingdoms, I"
3,6,30,40,10,11,1,no,8,,Demand the like.
3,6,30,40,10,11,1,no,9,,He'll never yield to that.
3,6,30,40,10,11,1,no,10,,Nor must not then be yielded to in this.
3,6,30,40,10,11,1,no,11,40,"Hail, Cæsar, and my lord ! hail, most dear Cæsar!"
3,6,40,50,10,10,0,yes,,,
3,6,50,60,10,12,2,no,1,,Raised by your populous troops: but you are come
3,6,50,60,10,12,2,no,2,,A market-maid to Rome; and have prevented
3,6,50,60,10,12,2,no,3,,"The ostentation of our love, which, left unshown,"
3,6,50,60,10,12,2,no,4,,Is often left unloved; we should have met you
3,6,50,60,10,12,2,no,5,,By sea and land; supplying every stage
3,6,50,60,10,12,2,no,6,,With an augmented greeting.
3,6,50,60,10,12,2,no,7,,"Good my lord,"
3,6,50,60,10,12,2,no,8,,"To come thus was I not constrain'd, but did"
3,6,50,60,10,12,2,no,9,,"On my free will. My lord, Mark Antony,"
3,6,50,60,10,12,2,no,10,,"Hearing that you prepared for war, acquainted"
3,6,50,60,10,12,2,no,11,,"My grieved ear withal; whereon, I begg'd"
3,6,50,60,10,12,2,no,12,60,His pardon for return.
3,6,60,70,10,12,2,no,1,,"Which soon he granted,"
3,6,60,70,10,12,2,no,2,,Being an obstruct 'tween his lust and him.
3,6,60,70,10,12,2,no,3,,"Do not say so, my lord."
3,6,60,70,10,12,2,no,4,,"I have eyes upon him,"
3,6,60,70,10,12,2,no,5,,And his affairs come to me on the wind.
3,6,60,70,10,12,2,no,6,,Where is he now ?
3,6,60,70,10,12,2,no,7,,"My lord, in Athens."
3,6,60,70,10,12,2,no,8,,"No, my most wronged sister; Cleopatra"
3,6,60,70,10,12,2,no,9,,Hath nodded him to her. He hath given his empire
3,6,60,70,10,12,2,no,10,,Up to a whore; who now are levying
3,6,60,70,10,12,2,no,11,,The kings o' the earth for war; he hath assembled
3,6,60,70,10,12,2,no,12,70,"Bocchus, the king of Libya; Archelaus"
3,6,70,80,10,12,2,no,1,,"Of Cappadocia; Philadelphos, king"
3,6,70,80,10,12,2,no,2,,"Of Paphlagonia; the Thracian king, Adallas;"
3,6,70,80,10,12,2,no,3,,King Malchus of Arabia; King of Pont;
3,6,70,80,10,12,2,no,4,,"Herod of Jewry; Mithridates, king"
3,6,70,80,10,12,2,no,5,,"Of Comagene; Polemon and Amyntas,"
3,6,70,80,10,12,2,no,6,,"The kings of Mede and Lycaonia,"
3,6,70,80,10,12,2,no,7,,With a more larger list of sceptres.
3,6,70,80,10,12,2,no,8,,"Ay me, most wretched,"
3,6,70,80,10,12,2,no,9,,That have my heart parted betwixt two friends
3,6,70,80,10,12,2,no,10,,That do afflict each other!
3,6,70,80,10,12,2,no,11,,Welcome hither:
3,6,70,80,10,12,2,no,12,80,Your letters did withhold our breaking forth;
3,6,80,90,10,10,0,yes,,,
3,7,10,20,10,12,2,no,1,,What is 't you say ?
3,7,10,20,10,12,2,no,2,,Your presence needs must puzzle Antony;
3,7,10,20,10,12,2,no,3,,"Take from his heart, take from his brain, from's time,"
3,7,10,20,10,12,2,no,4,,What should not then be spared. He is already
3,7,10,20,10,12,2,no,5,,Traduced for levity; and 'tis said in Rome
3,7,10,20,10,12,2,no,6,,That Photinus an eunuch and your maids
3,7,10,20,10,12,2,no,7,,Manage this war.
3,7,10,20,10,12,2,no,8,,"Sink Rome, and their tongues rot"
3,7,10,20,10,12,2,no,9,,"That speak against us! A charge we bear i' the war,"
3,7,10,20,10,12,2,no,10,,"And, as the president of my kingdom, will"
3,7,10,20,10,12,2,no,11,,Appear there for a man. Speak not against it
3,7,10,20,10,12,2,no,12,20,I will not stay behind.
3,7,20,30,10,14,4,no,1,,"Nay, I have done."
3,7,20,30,10,14,4,no,2,,Here comes the emperor.
3,7,20,30,10,14,4,no,3,,"Is it not strange, Canidius,"
3,7,20,30,10,14,4,no,4,,That from Tarentum and Brundusium
3,7,20,30,10,14,4,no,5,,"He could so quickly cut the Ionian sea,"
3,7,20,30,10,14,4,no,6,,"And take in Toryne? You have heard on't, sweet ?"
3,7,20,30,10,14,4,no,7,,Celerity is never more admired
3,7,20,30,10,14,4,no,8,,Than by the negligent.
3,7,20,30,10,14,4,no,9,,"A good rebuke,"
3,7,20,30,10,14,4,no,10,,"Which might have well becomed the best of men,"
3,7,20,30,10,14,4,no,11,,"To taunt at slackness. Canidius, we"
3,7,20,30,10,14,4,no,12,,Will fight with him by sea.
3,7,20,30,10,14,4,no,13,,By sea ! what else ?
3,7,20,30,10,14,4,no,14,30,Why will my lord do so ?
3,7,30,40,10,11,1,no,1,,For that he dares us to't.
3,7,30,40,10,11,1,no,2,,So hath my lord dared him to single fight.
3,7,30,40,10,11,1,no,3,,"Ay, and to wage this battle at Pharsalia."
3,7,30,40,10,11,1,no,4,,"Where Cæsar fought with Pompey: but these offers,"
3,7,30,40,10,11,1,no,5,,"Which serve not for his vantage, he shakes off;"
3,7,30,40,10,11,1,no,6,,And so should you.
3,7,30,40,10,11,1,no,7,,Your ships are not well mann'd;
3,7,30,40,10,11,1,no,8,,"Your mariners are muleters, reapers, people"
3,7,30,40,10,11,1,no,9,,Ingross'd by swift impress; in Cæsar's fleet
