act,scene,anchor_a,anchor_b,gap,boundaries_between,excess,closes,boundary_position,boundary_n,leads_into
3,5,9,20,11,12,1,no,12,20,of Gloucester.
3,6,11,21,10,10,0,yes,,,
3,6,21,40,19,20,1,no,1,,whore's oath.
3,6,21,40,19,20,1,no,2,,It shall be done; I will arraign them straight.
3,6,21,40,19,20,1,no,3,,[To Edgar]
3,6,21,40,19,20,1,no,4,,[To the Fool]
3,6,21,40,19,20,1,no,5,,"Now, you she foxes!"
3,6,21,40,19,20,1,no,6,,"Look, where he stands and glares!"
3,6,21,40,19,20,1,no,7,,"Wantest thou eyes at trial, madam?"
3,6,21,40,19,20,1,no,8,,"Come o'er the bourn, Bessy, to me,--"
3,6,21,40,19,20,1,no,9,,"Her boat hath a leak,"
3,6,21,40,19,20,1,no,10,,And she must not speak
3,6,21,40,19,20,1,no,11,,Why she dares not come over to thee.
3,6,21,40,19,20,1,no,12,,The foul fiend haunts poor Tom in
3,6,21,40,19,20,1,no,13,,the voice of a nightingale. Hopdance cries in
3,6,21,40,19,20,1,no,14,,"Tom's belly for two white herring. Croak not,"
3,6,21,40,19,20,1,no,15,,black angel; I have no food for thee.
3,6,21,40,19,20,1,no,16,,"How do you, sir? Stand you not so amazed:"
3,6,21,40,19,20,1,no,17,,Will you lie down and rest upon the cushions?
3,6,21,40,19,20,1,no,18,,I'll see their trial first. Bring in the evidence.
3,6,21,40,19,20,1,no,19,,[To Edgar]
3,6,21,40,19,20,1,no,20,40,[To the Fool]
3,6,40,50,10,10,0,yes,,,
3,6,50,60,10,9,-1,no,1,,she kicked the poor king her father.
3,6,50,60,10,9,-1,no,2,,"Come hither, mistress. Is your name Goneril?"
3,6,50,60,10,9,-1,no,3,,She cannot deny it.
3,6,50,60,10,9,-1,no,4,,"Cry you mercy, I took you for a"
3,6,50,60,10,9,-1,no,5,,joint-stool.
3,6,50,60,10,9,-1,no,6,,"And here's another, whose warp'd looks proclaim"
3,6,50,60,10,9,-1,no,7,,What store her heart is made on. Stop her there!
3,6,50,60,10,9,-1,no,8,,"Arms, arms, sword, fire! Corruption in the place!"
3,6,50,60,10,9,-1,no,9,60,"False justicer, why hast thou let her 'scape?"
3,6,60,70,10,10,0,yes,,,
3,6,70,79,9,9,0,yes,,,
3,6,79,91,12,11,-1,no,1,,horn is dry.
3,6,79,91,12,11,-1,no,2,,Then let them anatomize Regan; see
3,6,79,91,12,11,-1,no,3,,what
3,6,79,91,12,11,-1,no,4,,cause in nature that
3,6,79,91,12,11,-1,no,5,,"You, sir, I entertain for one of"
3,6,79,91,12,11,-1,no,6,,my hundred; only I do not like the fashion of
3,6,79,91,12,11,-1,no,7,,your garments:
3,6,79,91,12,11,-1,no,8,,attire; but let them be
3,6,79,91,12,11,-1,no,9,,"Now, good my lord, lie here and rest awhile."
3,6,79,91,12,11,-1,no,10,,"Make no noise, make no noise; draw"
3,6,79,91,12,11,-1,no,11,91,the curtains:
3,6,91,99,8,8,0,yes,,,
3,6,99,110,11,13,2,no,1,,Both welcome and protection. Take up thy master:
3,6,99,110,11,13,2,no,2,,"If thou shouldst dally half an hour, his life,"
3,6,99,110,11,13,2,no,3,,"With thine, and all that offer to defend him,"
3,6,99,110,11,13,2,no,4,,"Stand in assured loss: take up, take up;"
3,6,99,110,11,13,2,no,5,,"And follow me, that will to some provision"
3,6,99,110,11,13,2,no,6,,Give thee quick conduct.
3,6,99,110,11,13,2,no,7,,Oppressed nature sleeps:
3,6,99,110,11,13,2,no,8,,"This rest might yet have balm'd thy broken senses,"
3,6,99,110,11,13,2,no,9,,"Which, if convenience will not allow,"
3,6,99,110,11,13,2,no,10,,Stand in hard cure.
3,6,99,110,11,13,2,no,11,,Thou must not stay behind.
3,6,99,110,11,13,2,no,12,,"Come, come, away."
3,6,99,110,11,13,2,no,13,110,"When we our betters see bearing our woes,"
3,6,110,121,11,11,0,yes,,,
3,7,21,30,9,10,1,no,1,,"Farewell, sweet lord, and sister."
3,7,21,30,9,10,1,no,2,,"Edmund, farewell."
3,7,21,30,9,10,1,no,3,,"Go seek the traitor Gloucester,"
3,7,21,30,9,10,1,no,4,,"Pinion him like a thief, bring him before us."
3,7,21,30,9,10,1,no,5,,Though well we may not pass upon his life
3,7,21,30,9,10,1,no,6,,"Without the form of justice, yet our power"
3,7,21,30,9,10,1,no,7,,"Shall do a courtesy to our wrath, which men"
3,7,21,30,9,10,1,no,8,,"May blame, but not control."
3,7,21,30,9,10,1,no,9,,Ingrateful fox! 'tis he.
3,7,21,30,9,10,1,no,10,30,Bind fast his corky arms.
3,7,30,40,10,12,2,no,1,,What mean your graces?
3,7,30,40,10,12,2,no,2,,You are my guests:
3,7,30,40,10,12,2,no,3,,"Bind him, I say."
3,7,30,40,10,12,2,no,4,,"Hard, hard. O filthy traitor!"
3,7,30,40,10,12,2,no,5,,"Unmerciful lady as you are, I'm none."
3,7,30,40,10,12,2,no,6,,To this chair bind him.
3,7,30,40,10,12,2,no,7,,"By the kind gods, 'tis most ignobly done"
3,7,30,40,10,12,2,no,8,,To pluck me by the beard.
3,7,30,40,10,12,2,no,9,,"So white, and such a traitor!"
3,7,30,40,10,12,2,no,10,,"Naughty lady,"
3,7,30,40,10,12,2,no,11,,"These hairs, which thou dost ravish from my chin,"
3,7,30,40,10,12,2,no,12,40,"Will quicken, and accuse thee: I am your host:"
3,7,40,50,10,13,3,no,1,,With robbers' hands my hospitable favours
3,7,40,50,10,13,3,no,2,,You should not ruffle thus. What will you do?
3,7,40,50,10,13,3,no,3,,"Come, sir,"
3,7,40,50,10,13,3,no,4,,"Be simple answerer, for we know the truth."
3,7,40,50,10,13,3,no,5,,And what confederacy have you with the traitors
3,7,40,50,10,13,3,no,6,,Late footed in the kingdom?
3,7,40,50,10,13,3,no,7,,To whose hands
3,7,40,50,10,13,3,no,8,,Speak.
3,7,40,50,10,13,3,no,9,,"I have a letter guessingly set down,"
3,7,40,50,10,13,3,no,10,,"Which came from one that's of a neutral heart,"
3,7,40,50,10,13,3,no,11,,And not from one opposed.
3,7,40,50,10,13,3,no,12,,Cunning.
3,7,40,50,10,13,3,no,13,50,And false.
3,7,50,60,10,10,0,yes,,,
3,7,60,80,20,22,2,no,1,,"In hell-black night endured, would have buoy'd up,"
3,7,60,80,20,22,2,no,2,,And quench'd the stelled fires:
3,7,60,80,20,22,2,no,3,,"Yet, poor old heart, he holp the heavens to rain."
3,7,60,80,20,22,2,no,4,,"If wolves had at thy gate howl'd that stern time,"
3,7,60,80,20,22,2,no,5,,"Thou shouldst have said 'Good porter, turn the key,'"
3,7,60,80,20,22,2,no,6,,All cruels else subscribed: but I shall see
3,7,60,80,20,22,2,no,7,,The winged vengeance overtake such children.
3,7,60,80,20,22,2,no,8,,"See't shalt thou never. Fellows, hold the chair."
3,7,60,80,20,22,2,no,9,,Upon these eyes of thine I'll set my foot.
3,7,60,80,20,22,2,no,10,,"He that will think to live till he be old,"
3,7,60,80,20,22,2,no,11,,Give me some help! O cruel! O you gods!
3,7,60,80,20,22,2,no,12,,One side will mock another; the other too.
3,7,60,80,20,22,2,no,13,,"If you see vengeance,--"
3,7,60,80,20,22,2,no,14,,"Hold your hand, my lord:"
3,7,60,80,20,22,2,no,15,,I have served you ever since I was a child;
3,7,60,80,20,22,2,no,16,,But better service have I never done you
3,7,60,80,20,22,2,no,17,,Than now to bid you hold.
3,7,60,80,20,22,2,no,18,,"How now, you dog!"
3,7,60,80,20,22,2,no,19,,"If you did wear a beard upon your chin,"
3,7,60,80,20,22,2,no,20,,I'd shake it on this quarrel. What do you mean?
3,7,60,80,20,22,2,no,21,,My villain!
3,7,60,80,20,22,2,no,22,80,"Nay, then, come on, and take the chance of anger."
3,7,80,90,10,11,1,no,1,,Give me thy sword. A peasant stand up thus!
3,7,80,90,10,11,1,no,2,,"O, I am slain! My lord, you have one eye left"
3,7,80,90,10,11,1,no,3,,To see some mischief on him. O!
3,7,80,90,10,11,1,no,4,,"Lest it see more, prevent it. Out, vile jelly!"
3,7,80,90,10,11,1,no,5,,Where is thy lustre now?
3,7,80,90,10,11,1,no,6,,All dark and comfortless.
3,7,80,90,10,11,1,no,7,,"Edmund, enkindle all the sparks of nature,"
3,7,80,90,10,11,1,no,8,,To quit this horrid act.
3,7,80,90,10,11,1,no,9,,"Out, treacherous villain!"
3,7,80,90,10,11,1,no,10,,Thou call'st on him that hates thee: it was he
3,7,80,90,10,11,1,no,11,90,That made the overture of thy treasons to us;
4,1,11,20,9,9,0,yes,,,
4,1,20,30,10,14,4,no,1,,"I have no way, and therefore want no eyes;"
4,1,20,30,10,14,4,no,2,,"I stumbled when I saw: full oft 'tis seen,"
4,1,20,30,10,14,4,no,3,,"Our means secure us, and our mere defects"
4,1,20,30,10,14,4,no,4,,"Prove our commodities. O dear son Edgar,"
4,1,20,30,10,14,4,no,5,,The food of thy abused father's wrath!
4,1,20,30,10,14,4,no,6,,"Might I but live to see thee in my touch,"
4,1,20,30,10,14,4,no,7,,I'ld say I had eyes again!
4,1,20,30,10,14,4,no,8,,How now! Who's there?
4,1,20,30,10,14,4,no,9,,[Aside]
4,1,20,30,10,14,4,no,10,,am at the worst;?
4,1,20,30,10,14,4,no,11,,I am worse than e'er I was.
4,1,20,30,10,14,4,no,12,,'Tis poor mad Tom.
4,1,20,30,10,14,4,no,13,,[Aside]
4,1,20,30,10,14,4,no,14,30,worst is not
4,1,30,50,20,24,4,no,1,,So long as we can say 'This is the worst.'
4,1,30,50,20,24,4,no,2,,"Fellow, where goest?"
4,1,30,50,20,24,4,no,3,,Is it a beggar-man?
4,1,30,50,20,24,4,no,4,,Madman and beggar too.
4,1,30,50,20,24,4,no,5,,"He has some reason, else he could not beg."
4,1,30,50,20,24,4,no,6,,I' the last night's storm I such a fellow saw;
4,1,30,50,20,24,4,no,7,,Which made me think a man a worm: my son
4,1,30,50,20,24,4,no,8,,Came then into my mind; and yet my mind
4,1,30,50,20,24,4,no,9,,Was then scarce friends with him:
4,1,30,50,20,24,4,no,10,,"As flies to wanton boys, are we to the gods,"
4,1,30,50,20,24,4,no,11,,They kill us for their sport.
4,1,30,50,20,24,4,no,12,,[Aside]
4,1,30,50,20,24,4,no,13,,"Bad is the trade that must play fool to sorrow,"
4,1,30,50,20,24,4,no,14,,"Angering itself and others.--Bless thee, master!"
4,1,30,50,20,24,4,no,15,,Is that the naked fellow?
4,1,30,50,20,24,4,no,16,,"Ay, my lord."
4,1,30,50,20,24,4,no,17,,"Then, prithee, get thee gone: if, for my sake,"
4,1,30,50,20,24,4,no,18,,"Thou wilt o'ertake us, hence a mile or twain,"
4,1,30,50,20,24,4,no,19,,"I' the way toward Dover, do it for ancient love;"
4,1,30,50,20,24,4,no,20,,"And bring some covering for this naked soul,"
4,1,30,50,20,24,4,no,21,,Who I'll entreat to lead me.
4,1,30,50,20,24,4,no,22,,"Alack, sir, he is mad."
4,1,30,50,20,24,4,no,23,,"'Tis the times' plague,"
4,1,30,50,20,24,4,no,24,50,"Do as I bid thee, or rather do thy pleasure;"
4,1,50,70,20,22,2,no,1,,"Above the rest, be gone."
4,1,50,70,20,22,2,no,2,,"I'll bring him the best 'parel that I have,"
4,1,50,70,20,22,2,no,3,,Come on't what will.
4,1,50,70,20,22,2,no,4,,"Sirrah, naked fellow,--"
4,1,50,70,20,22,2,no,5,,Poor Tom's a-cold.
4,1,50,70,20,22,2,no,6,,"Come hither, fellow."
4,1,50,70,20,22,2,no,7,,"And yet I must.--Bless thy sweet eyes, they bleed."
4,1,50,70,20,22,2,no,8,,"sweet eyes, they bleed."
4,1,50,70,20,22,2,no,9,,Know'st thou the way to Dover?
4,1,50,70,20,22,2,no,10,,"Both stile and gate, horse-way and"
4,1,50,70,20,22,2,no,11,,foot-path.
4,1,50,70,20,22,2,no,12,,his good wits: bless
4,1,50,70,20,22,2,no,13,,from the foul fiend! five fiends have been in
4,1,50,70,20,22,2,no,14,,"poor Tom at once; of lust, as Obidicut; Hobbididance,"
4,1,50,70,20,22,2,no,15,,"prince of dumbness; Mahu, of"
4,1,50,70,20,22,2,no,16,,"stealing; Modo, of murder; Flibbertigibbet,"
4,1,50,70,20,22,2,no,17,,"of moping and mowing, who since possesses"
4,1,50,70,20,22,2,no,18,,"chambermaids and waiting-women. So, bless"
4,1,50,70,20,22,2,no,19,,"thee, master!"
4,1,50,70,20,22,2,no,20,,"Here, take this purse, thou whom the heavens' plagues"
4,1,50,70,20,22,2,no,21,,Have humbled to all strokes: that I am wretched
4,1,50,70,20,22,2,no,22,70,"Makes thee the happier: heavens, deal so still!"
4,1,70,81,11,12,1,no,1,,"Let the superfluous and lust-dieted man,"
4,1,70,81,11,12,1,no,2,,"That slaves your ordinance, that will not see"
4,1,70,81,11,12,1,no,3,,"Because he doth not feel, feel your power quickly;"
4,1,70,81,11,12,1,no,4,,"So distribution should undo excess,"
4,1,70,81,11,12,1,no,5,,And each man have enough. Dost thou know Dover?
4,1,70,81,11,12,1,no,6,,"Ay, master."
4,1,70,81,11,12,1,no,7,,"There is a cliff, whose high and bending head"
4,1,70,81,11,12,1,no,8,,Looks fearfully in the confined deep:
4,1,70,81,11,12,1,no,9,,"Bring me but to the very brim of it,"
4,1,70,81,11,12,1,no,10,,And I'll repair the misery thou dost bear
4,1,70,81,11,12,1,no,11,,With something rich about me: from that place
4,1,70,81,11,12,1,no,12,81,I shall no leading need.
4,2,10,20,10,11,1,no,1,,What most he should dislike seems pleasant to him;
4,2,10,20,10,11,1,no,2,,"What like, offensive."
4,2,10,20,10,11,1,no,3,,Then shall you go no further.
4,2,10,20,10,11,1,no,4,,"It is the cowish terror of his spirit,"
4,2,10,20,10,11,1,no,5,,That dares not undertake: he'll not feel wrongs
4,2,10,20,10,11,1,no,6,,Which tie him to an answer. Our wishes on the way
4,2,10,20,10,11,1,no,7,,"May prove effects. Back, Edmund, to my brother;"
4,2,10,20,10,11,1,no,8,,Hasten his musters and conduct his powers:
4,2,10,20,10,11,1,no,9,,"I must change arms at home, and give the distaff"
4,2,10,20,10,11,1,no,10,,Into my husband's hands. This trusty servant
4,2,10,20,10,11,1,no,11,20,"Shall pass between us: ere long you are like to hear,"
4,2,20,30,10,13,3,no,1,,"If you dare venture in your own behalf,"
4,2,20,30,10,13,3,no,2,,A mistress's command. Wear this; spare speech;
4,2,20,30,10,13,3,no,3,,"Decline your head: this kiss, if it durst speak,"
4,2,20,30,10,13,3,no,4,,Would stretch thy spirits up into the air:
4,2,20,30,10,13,3,no,5,,"Conceive, and fare thee well."
4,2,20,30,10,13,3,no,6,,Yours in the ranks of death.
4,2,20,30,10,13,3,no,7,,My most dear Gloucester!
4,2,20,30,10,13,3,no,8,,"O, the difference of man and man!"
4,2,20,30,10,13,3,no,9,,To thee a woman's services are due:
4,2,20,30,10,13,3,no,10,,My fool usurps my body.
4,2,20,30,10,13,3,no,11,,"Madam, here comes my lord."
4,2,20,30,10,13,3,no,12,,I have been worth the whistle.
4,2,20,30,10,13,3,no,13,30,O Goneril!
4,2,30,40,10,10,0,yes,,,
4,2,40,50,10,11,1,no,1,,"Tigers, not daughters, what have you perform'd?"
4,2,40,50,10,11,1,no,2,,"A father, and a gracious aged man,"
4,2,40,50,10,11,1,no,3,,"Whose reverence even the head-lugg'd bear would lick,"
4,2,40,50,10,11,1,no,4,,"Most barbarous, most degenerate! have you madded."
4,2,40,50,10,11,1,no,5,,Could my good brother suffer you to do it?
4,2,40,50,10,11,1,no,6,,"A man, a prince, by him so benefited!"
4,2,40,50,10,11,1,no,7,,If that the heavens do not their visible spirits
4,2,40,50,10,11,1,no,8,,"Send quickly down to tame these vile offences,"
4,2,40,50,10,11,1,no,9,,"It will come,"
4,2,40,50,10,11,1,no,10,,"Humanity must perforce prey on itself,"
4,2,40,50,10,11,1,no,11,50,Like monsters of the deep.
4,2,50,60,10,11,1,no,1,,Milk-liver'd man!
4,2,50,60,10,11,1,no,2,,"That bear'st a cheek for blows, a head for wrongs:"
4,2,50,60,10,11,1,no,3,,Who hast not in thy brows an eye discerning
4,2,50,60,10,11,1,no,4,,Thine honour from thy suffering; that not know'st
4,2,50,60,10,11,1,no,5,,Fools do those villains pity who are punish'd
4,2,50,60,10,11,1,no,6,,Ere they have done their mischief. Where's thy drum?
4,2,50,60,10,11,1,no,7,,"France spreads his banners in our noiseless land,"
4,2,50,60,10,11,1,no,8,,With plumed helm thy state begins threats;
4,2,50,60,10,11,1,no,9,,"Whiles thou, a moral fool, sit'st still, and criest"
4,2,50,60,10,11,1,no,10,,"'Alack, why does he so?'"
4,2,50,60,10,11,1,no,11,60,"See thyself, devil!"
4,2,60,81,21,25,4,no,1,,Proper deformity seems not in the fiend
4,2,60,81,21,25,4,no,2,,So horrid as in woman.
4,2,60,81,21,25,4,no,3,,O vain fool!
4,2,60,81,21,25,4,no,4,,"Thou changed and self-cover'd thing, for shame,"
4,2,60,81,21,25,4,no,5,,Be-monster not thy feature. Were't my fitness
4,2,60,81,21,25,4,no,6,,"To let these hands obey my blood,"
4,2,60,81,21,25,4,no,7,,They are apt enough to dislocate and tear
4,2,60,81,21,25,4,no,8,,"Thy flesh and bones: howe'er thou art a fiend,"
4,2,60,81,21,25,4,no,9,,A woman's shape doth shield thee.
4,2,60,81,21,25,4,no,10,,"Marry, your manhood now--"
4,2,60,81,21,25,4,no,11,,What news?
4,2,60,81,21,25,4,no,12,,"O, my good lord, the Duke of Cornwall's dead;"
4,2,60,81,21,25,4,no,13,,"Slain by his servant, going to put out"
4,2,60,81,21,25,4,no,14,,The other eye of Gloucester.
4,2,60,81,21,25,4,no,15,,Gloucester's eyes!
4,2,60,81,21,25,4,no,16,,"A servant that he bred, thrill'd with remorse,"
4,2,60,81,21,25,4,no,17,,"Opposed against the act, bending his sword"
4,2,60,81,21,25,4,no,18,,"To his great master; who, thereat enraged,"
4,2,60,81,21,25,4,no,19,,"Flew on him, and amongst them fell'd him dead;"
4,2,60,81,21,25,4,no,20,,"But not without that harmful stroke, which since"
4,2,60,81,21,25,4,no,21,,Hath pluck'd him after.
4,2,60,81,21,25,4,no,22,,"This shows you are above,"
4,2,60,81,21,25,4,no,23,,"You justicers, that these our nether crimes"
4,2,60,81,21,25,4,no,24,,"So speedily can venge! But, O poor Gloucester"
4,2,60,81,21,25,4,no,25,81,Lost he his other eye?
4,2,81,90,9,10,1,no,1,,"Both, both, my lord."
4,2,81,90,9,10,1,no,2,,"This letter, madam, craves a speedy answer;"
4,2,81,90,9,10,1,no,3,,'Tis from your sister.
4,2,81,90,9,10,1,no,4,,[Aside]
4,2,81,90,9,10,1,no,5,,"But being widow, and my Gloucester with her,"
4,2,81,90,9,10,1,no,6,,May all the building in my fancy pluck
4,2,81,90,9,10,1,no,7,,"Upon my hateful life: another way,"
4,2,81,90,9,10,1,no,8,,"The news is not so tart.--I'll read, and answer."
4,2,81,90,9,10,1,no,9,,Where was his son
4,2,81,90,9,10,1,no,10,90,Come with my lady hither.
4,3,10,20,10,11,1,no,1,,La Far.
4,3,10,20,10,11,1,no,2,,Did your letters pierce the queen to
4,3,10,20,10,11,1,no,3,,any demonstration of grief?
4,3,10,20,10,11,1,no,4,,"Ay, sir; she took them, read them in my presence;"
4,3,10,20,10,11,1,no,5,,And now and then an ample tear trill'd down
4,3,10,20,10,11,1,no,6,,Her delicate cheek: it seem'd she was a queen
4,3,10,20,10,11,1,no,7,,"Over her passion; who, most rebel-like,"
4,3,10,20,10,11,1,no,8,,Sought to be king o'er her.
4,3,10,20,10,11,1,no,9,,"O, then it moved her."
4,3,10,20,10,11,1,no,10,,Not to a rage: patience and sorrow strove
4,3,10,20,10,11,1,no,11,20,Who should express her goodliest. You have seen
4,3,20,30,10,11,1,no,1,,Sunshine and rain at once: her smiles and tears
4,3,20,30,10,11,1,no,2,,"Were like a better way: those happy smilets,"
4,3,20,30,10,11,1,no,3,,"That play'd on her ripe lip, seem'd not to know"
4,3,20,30,10,11,1,no,4,,"What guests were in her eyes: which parted thence,"
4,3,20,30,10,11,1,no,5,,"As pearls from diamonds dropp'd. In brief,"
4,3,20,30,10,11,1,no,6,,"Sorrow would be a rarity most beloved,"
4,3,20,30,10,11,1,no,7,,If all could so become it.
4,3,20,30,10,11,1,no,8,,Made she no verbal question?
4,3,20,30,10,11,1,no,9,,"'Faith, once or twice she heaved the name of 'father'"
4,3,20,30,10,11,1,no,10,,"Pantingly forth, as if it press'd her heart:"
4,3,20,30,10,11,1,no,11,30,Cried 'Sisters! sisters! Shame of ladies! sisters!
4,3,30,40,10,12,2,no,1,,"Kent! father! sisters! What, i' the storm? i' the night?"
4,3,30,40,10,12,2,no,2,,Let pity not be believed!' There she shook
4,3,30,40,10,12,2,no,3,,"The holy water from her heavenly eyes,"
4,3,30,40,10,12,2,no,4,,And clamour moisten'd: then away she started
4,3,30,40,10,12,2,no,5,,To deal with grief alone.
4,3,30,40,10,12,2,no,6,,It is the stars.
4,3,30,40,10,12,2,no,7,,"The stars above us, govern our conditions;"
4,3,30,40,10,12,2,no,8,,Else one self mate and mate could not beget
4,3,30,40,10,12,2,no,9,,Such different issues. You spoke not with her since?
4,3,30,40,10,12,2,no,10,,No.
4,3,30,40,10,12,2,no,11,,Was this before the king return'd?
4,3,30,40,10,12,2,no,12,40,"No, since."
4,3,40,50,10,13,3,no,1,,"Well, sir, the poor distressed Lear's i' the town;"
4,3,40,50,10,13,3,no,2,,"Who sometime, in his better tune, remembers"
4,3,40,50,10,13,3,no,3,,"What we are come about, and by no means"
4,3,40,50,10,13,3,no,4,,Will yield to see his daughter.
4,3,40,50,10,13,3,no,5,,"Why, good sir?"
4,3,40,50,10,13,3,no,6,,"A sovereign shame so elbows him: his own unkindness,"
4,3,40,50,10,13,3,no,7,,"That stripp'd her from his benediction, turn'd her"
4,3,40,50,10,13,3,no,8,,"To foreign casualties, gave her dear rights"
4,3,40,50,10,13,3,no,9,,"To his dog-hearted daughters, these things sting"
4,3,40,50,10,13,3,no,10,,"His mind so venomously, that burning shame"
4,3,40,50,10,13,3,no,11,,Detains him from Cordelia.
4,3,40,50,10,13,3,no,12,,"Alack, poor gentleman"
4,3,40,50,10,13,3,no,13,50,Of Albany's and Cornwall's powers
4,4,11,20,9,11,2,no,1,,"There is means, madam:"
4,4,11,20,9,11,2,no,2,,"Our foster-nurse of nature is repose,"
4,4,11,20,9,11,2,no,3,,"The which he lacks; that to provoke in him,"
4,4,11,20,9,11,2,no,4,,"Are many simples operative, whose power"
4,4,11,20,9,11,2,no,5,,Will close the eye of anguish.
4,4,11,20,9,11,2,no,6,,"All blest secrets,"
4,4,11,20,9,11,2,no,7,,"All you unpublish'd virtues of the earth,"
4,4,11,20,9,11,2,no,8,,Spring with my tears! be aidant and remediate
4,4,11,20,9,11,2,no,9,,"In the good man's distress! Seek, seek for him;"
4,4,11,20,9,11,2,no,10,,Lest his ungovern'd rage dissolve the life
4,4,11,20,9,11,2,no,11,20,That wants the means to lead it.
4,5,10,20,10,11,1,no,1,,To let him live: where he arrives he moves
4,5,10,20,10,11,1,no,2,,"All hearts against us: Edmund, I think, is gone,"
4,5,10,20,10,11,1,no,3,,"In pity of his misery, to dispatch"
4,5,10,20,10,11,1,no,4,,"His nighted life; moreover, to descry"
4,5,10,20,10,11,1,no,5,,The strength o' the enemy.
4,5,10,20,10,11,1,no,6,,"I must needs after him, madam, with my letter."
4,5,10,20,10,11,1,no,7,,Our troops set forth to-morrow: stay with us;
4,5,10,20,10,11,1,no,8,,The ways are dangerous.
4,5,10,20,10,11,1,no,9,,"I may not, madam:"
4,5,10,20,10,11,1,no,10,,My lady charged my duty in this business.
4,5,10,20,10,11,1,no,11,20,Why should she write to Edmund? Might not you
4,5,20,31,11,12,1,no,1,,"Transport her purposes by word? Belike,"
4,5,20,31,11,12,1,no,2,,"Something--I know not what: I'll love thee much,"
4,5,20,31,11,12,1,no,3,,Let me unseal the letter.
4,5,20,31,11,12,1,no,4,,"Madam, I had rather--"
4,5,20,31,11,12,1,no,5,,I know your lady does not love her husband;
4,5,20,31,11,12,1,no,6,,I am sure of that: and at her late being here
4,5,20,31,11,12,1,no,7,,She gave strange oeillades and most speaking looks
4,5,20,31,11,12,1,no,8,,To noble Edmund. I know you are of her bosom.
4,5,20,31,11,12,1,no,9,,"I, madam?"
4,5,20,31,11,12,1,no,10,,"I speak in understanding; you are, I know 't:"
4,5,20,31,11,12,1,no,11,,"Therefore I do advise you, take this note:"
4,5,20,31,11,12,1,no,12,31,My lord is dead; Edmund and I have talk'd;
4,5,31,40,9,10,1,no,1,,And more convenient is he for my hand
4,5,31,40,9,10,1,no,2,,Than for your lady's: you may gather more.
4,5,31,40,9,10,1,no,3,,"If you do find him, pray you, give him this;"
4,5,31,40,9,10,1,no,4,,"And when your mistress hears thus much from you,"
4,5,31,40,9,10,1,no,5,,"I pray, desire her call her wisdom to her."
4,5,31,40,9,10,1,no,6,,"So, fare you well."
4,5,31,40,9,10,1,no,7,,"If you do chance to hear of that blind traitor,"
4,5,31,40,9,10,1,no,8,,Preferment falls on him that cuts him off.
4,5,31,40,9,10,1,no,9,,"Would I could meet him, madam! I should show"
4,5,31,40,9,10,1,no,10,40,What party I do follow.
4,6,10,20,10,10,0,yes,,,
4,6,20,30,10,12,2,no,1,,"Almost too small for sight: the murmuring surge,"
4,6,20,30,10,12,2,no,2,,"That on the unnumber'd idle pebbles chafes,"
4,6,20,30,10,12,2,no,3,,Cannot be heard so high. I'll look no more;
4,6,20,30,10,12,2,no,4,,"Lest my brain turn, and the deficient sight"
4,6,20,30,10,12,2,no,5,,Topple down headlong.
4,6,20,30,10,12,2,no,6,,Set me where you stand.
4,6,20,30,10,12,2,no,7,,Give me your hand:
4,6,20,30,10,12,2,no,8,,Of the extreme verge:
4,6,20,30,10,12,2,no,9,,Would I not leap upright.
4,6,20,30,10,12,2,no,10,,Let go my hand.
4,6,20,30,10,12,2,no,11,,"Here, friend, 's another purse; in it a jewel"
4,6,20,30,10,12,2,no,12,30,Well worth a poor man's taking: fairies and gods
4,6,30,39,9,11,2,no,1,,Prosper it with thee Go thou farther off;
4,6,30,39,9,11,2,no,2,,"Bid me farewell, and let me hear thee going."
4,6,30,39,9,11,2,no,3,,"Now fare you well, good sir."
4,6,30,39,9,11,2,no,4,,With all my heart.
4,6,30,39,9,11,2,no,5,,Why I do trifle thus with his despair
4,6,30,39,9,11,2,no,6,,Is done to cure it.
4,6,30,39,9,11,2,no,7,,[Kneeling]
4,6,30,39,9,11,2,no,8,,"This world I do renounce, and in your sights,"
4,6,30,39,9,11,2,no,9,,Shake patiently my great affliction off:
4,6,30,39,9,11,2,no,10,,"If I could bear it longer, and not fall"
4,6,30,39,9,11,2,no,11,39,"To quarrel with your great opposeless wills,"
4,6,39,50,11,13,2,no,1,,My snuff and loathed part of nature should
4,6,39,50,11,13,2,no,2,,"Burn itself out. If Edgar live, O, bless him!"
4,6,39,50,11,13,2,no,3,,"Now, fellow, fare thee well."
4,6,39,50,11,13,2,no,4,,"Gone, sir: farewell."
4,6,39,50,11,13,2,no,5,,And yet I know not how conceit may rob
4,6,39,50,11,13,2,no,6,,"The treasury of life, when life itself"
4,6,39,50,11,13,2,no,7,,"Yields to the theft: had he been where he thought,"
4,6,39,50,11,13,2,no,8,,"By this, had thought been past. Alive or dead?"
4,6,39,50,11,13,2,no,9,,"Ho, you sir! friend! Hear you, sir! speak!"
4,6,39,50,11,13,2,no,10,,Thus might he pass indeed: yet he revives.
4,6,39,50,11,13,2,no,11,,"What are you, sir?"
4,6,39,50,11,13,2,no,12,,"Away, and let me die."
4,6,39,50,11,13,2,no,13,50,Hadst thou been aught
4,6,50,60,10,10,0,yes,,,
4,6,60,70,10,13,3,no,1,,"Alack, I have no eyes."
4,6,60,70,10,13,3,no,2,,"Is wretchedness deprived that benefit,"
